cve_id,state,days_public,hours_public,public_date,public_date_origin,clock_known,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,refs,source_urls,package,ecosystem,description,state_verified_this_run
CVE-2026-57138,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-vmmj-pfw7-fjwp;ghsa:GHSA-vmmj-pfw7-fjwp;osv:npm:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-vmmj-pfw7-fjwp"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-vmmj-pfw7-fjwp"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57138""}",praisonai,npm,npm PraisonAI codeMode sandbox escape via Function constructor,true
CVE-2026-57135,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-gqmf-56h7-rrpf;ghsa:GHSA-gqmf-56h7-rrpf;osv:npm:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-gqmf-56h7-rrpf"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-gqmf-56h7-rrpf"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57135""}",praisonai,npm,npm PraisonAI SandboxExecutor network-isolated mode does not block non-proxy-aware network clients,true
CVE-2026-57134,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-4qq2-2j2x-x62c;ghsa:GHSA-4qq2-2j2x-x62c;osv:npm:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-4qq2-2j2x-x62c"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-4qq2-2j2x-x62c"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57134""}",praisonai,npm,npm PraisonAI MCPSecurity Basic/OAuth authentication policies accept invalid credentials without validation,true
CVE-2026-57130,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-c969-5x3p-vq3v;ghsa:GHSA-c969-5x3p-vq3v;osv:PyPI:praisonaiagents,"{""ghsa"": ""https://github.com/advisories/GHSA-c969-5x3p-vq3v"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-c969-5x3p-vq3v"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57130""}",praisonaiagents,PyPI,PraisonAI: IMAP Command Injection via Unsanitized Email Search Parameters,true
CVE-2026-57113,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-f44v-7qgw-9gh9;ghsa:GHSA-f44v-7qgw-9gh9;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-f44v-7qgw-9gh9"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-f44v-7qgw-9gh9"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57113""}",praisonai,PyPI,PraisonAI GitHub template cache path traversal allows outside-cache file write and directory deletion,true
CVE-2026-56839,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-gcq3-mfvh-3x25;ghsa:GHSA-gcq3-mfvh-3x25;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-gcq3-mfvh-3x25"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-gcq3-mfvh-3x25"", ""osv"": ""https://osv.dev/list?q=CVE-2026-56839""}",praisonai,PyPI,PraisonAI Code agent tools fail open without a workspace boundary,true
CVE-2026-57124,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-p75f-6fp4-p57w;ghsa:GHSA-p75f-6fp4-p57w;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-p75f-6fp4-p57w"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-p75f-6fp4-p57w"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57124""}",praisonai,PyPI,PraisonAI: Missing Authentication for Critical Function and Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection') in praisonai,true
CVE-2026-57122,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-x92v-rpx6-p6cw;ghsa:GHSA-x92v-rpx6-p6cw;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-x92v-rpx6-p6cw"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-x92v-rpx6-p6cw"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57122""}",praisonai,PyPI,"PraisonAI: Webhook signature verification skipped (fail-open) when secret unset, allowing forged inbound webhooks (WhatsApp & Linear bots)",true
CVE-2026-57121,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-rh39-9c67-59mh;ghsa:GHSA-rh39-9c67-59mh;osv:PyPI:praisonai-platform,"{""ghsa"": ""https://github.com/advisories/GHSA-rh39-9c67-59mh"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-rh39-9c67-59mh"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57121""}",praisonai-platform,PyPI,PraisonAI: Missing ownership check on DELETE endpoints allows members to delete others' content in Platform API,true
CVE-2026-57116,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-892r-p3jq-jp24;ghsa:GHSA-892r-p3jq-jp24;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-892r-p3jq-jp24"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-892r-p3jq-jp24"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57116""}",praisonai,PyPI,PraisonAI: AgentOS remains unauthenticated after incomplete fix version and allows remote agent invocation,true
CVE-2026-57118,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-x8cv-xmq7-p8xp;ghsa:GHSA-x8cv-xmq7-p8xp;osv:PyPI:praisonaiagents,"{""ghsa"": ""https://github.com/advisories/GHSA-x8cv-xmq7-p8xp"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-x8cv-xmq7-p8xp"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57118""}",praisonaiagents,PyPI,PraisonAI AgentTeam.launch exposes unauthenticated remote agent listing and invocation endpoints,true
CVE-2026-57114,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-rjvw-7vvw-549v;ghsa:GHSA-rjvw-7vvw-549v;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-rjvw-7vvw-549v"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-rjvw-7vvw-549v"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57114""}",praisonai,PyPI,PraisonAI: Jobs webhook SSRF protection bypass via DNS rebinding,true
CVE-2026-57131,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-fq2m-6wqh-x44g;ghsa:GHSA-fq2m-6wqh-x44g;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-fq2m-6wqh-x44g"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-fq2m-6wqh-x44g"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57131""}",praisonai,PyPI,PraisonAI: Jobs API exposes agent-execution endpoints with no authentication,true
CVE-2026-57129,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-2rcg-mm5h-xchx;ghsa:GHSA-2rcg-mm5h-xchx;osv:PyPI:praisonaiagents,"{""ghsa"": ""https://github.com/advisories/GHSA-2rcg-mm5h-xchx"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-2rcg-mm5h-xchx"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57129""}",praisonaiagents,PyPI,PraisonAI: Arbitrary File Read via `@file:` Mention Path Traversal,true
CVE-2026-57127,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-j4hj-7hfh-g2f4;ghsa:GHSA-j4hj-7hfh-g2f4;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-j4hj-7hfh-g2f4"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-j4hj-7hfh-g2f4"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57127""}",praisonai,PyPI,praisonai: recipe serve auth middleware silently disables itself when no secret is set,true
CVE-2026-57126,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-vxgj-xg5c-p4h7;ghsa:GHSA-vxgj-xg5c-p4h7;osv:PyPI:praisonaiagents,"{""ghsa"": ""https://github.com/advisories/GHSA-vxgj-xg5c-p4h7"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-vxgj-xg5c-p4h7"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57126""}",praisonaiagents,PyPI,praisonaiagents: SSRF guard validates literal IPs only and never resolves DNS,true
CVE-2026-57125,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-4869-x4pr-q22x;ghsa:GHSA-4869-x4pr-q22x;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-4869-x4pr-q22x"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-4869-x4pr-q22x"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57125""}",praisonai,PyPI,PraisonAI: Unauthenticated RCE via Jobs API + Approval Bypass,true
CVE-2026-57119,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-p4pj-vh7h-6cqh;ghsa:GHSA-p4pj-vh7h-6cqh;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-p4pj-vh7h-6cqh"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-p4pj-vh7h-6cqh"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57119""}",praisonai,PyPI,PraisonAI: Unauthenticated Local File Inclusion via agent_file path in PraisonAI Jobs API,true
CVE-2026-57123,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-x227-pf99-vffg;ghsa:GHSA-x227-pf99-vffg;osv:PyPI:praisonaiagents,"{""ghsa"": ""https://github.com/advisories/GHSA-x227-pf99-vffg"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-x227-pf99-vffg"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57123""}",praisonaiagents,PyPI,PraisonAI: MCP SSE transport binds 0.0.0.0 with no authentication and no Origin validation; bundled SecurityConfig is never wired in,true
CVE-2026-57120,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-pv2j-rghr-v5r9;ghsa:GHSA-pv2j-rghr-v5r9;osv:PyPI:praisonaiagents,"{""ghsa"": ""https://github.com/advisories/GHSA-pv2j-rghr-v5r9"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-pv2j-rghr-v5r9"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57120""}",praisonaiagents,PyPI,PraisonAI: execute_code sandbox bypass: str.format C-level attribute access reads every blocklisted dunder,true
CVE-2026-57115,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-6h9p-93hq-q7h6;ghsa:GHSA-6h9p-93hq-q7h6;osv:PyPI:praisonaiagents,"{""ghsa"": ""https://github.com/advisories/GHSA-6h9p-93hq-q7h6"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-6h9p-93hq-q7h6"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57115""}",praisonaiagents,PyPI,PraisonAI: SpiderTools redirect-target SSRF protection bypass,true
CVE-2026-57117,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-w6h2-fr4q-xvxv;ghsa:GHSA-w6h2-fr4q-xvxv;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-w6h2-fr4q-xvxv"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-w6h2-fr4q-xvxv"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57117""}",praisonai,PyPI,PraisonAI: Compute-bridged file tools allow shell command injection,true
CVE-2026-56838,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-v847-hxxw-3pxg;ghsa:GHSA-v847-hxxw-3pxg;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-v847-hxxw-3pxg"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-v847-hxxw-3pxg"", ""osv"": ""https://osv.dev/list?q=CVE-2026-56838""}",praisonai,PyPI,PraisonAI recipe.run_stream skips dangerous-tool policy enforcement,true
CVE-2026-56840,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-63v4-w882-g4x2;ghsa:GHSA-63v4-w882-g4x2;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-63v4-w882-g4x2"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-63v4-w882-g4x2"", ""osv"": ""https://osv.dev/list?q=CVE-2026-56840""}",praisonai,PyPI,"PraisonAI: HTTPApproval dashboard renders tool arguments as raw HTML, allowing approval-page XSS to approve dangerous tools",true
CVE-2026-56837,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-fc26-m9pf-v56q;ghsa:GHSA-fc26-m9pf-v56q;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-fc26-m9pf-v56q"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-fc26-m9pf-v56q"", ""osv"": ""https://osv.dev/list?q=CVE-2026-56837""}",praisonai,PyPI,PraisonAI LinearBot processes unsigned webhooks when LINEAR_WEBHOOK_SECRET is missing,true
CVE-2026-56834,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-j7qx-p75m-wp7g;ghsa:GHSA-j7qx-p75m-wp7g;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-j7qx-p75m-wp7g"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-j7qx-p75m-wp7g"", ""osv"": ""https://osv.dev/list?q=CVE-2026-56834""}",praisonai,PyPI,PraisonAI dynamic-context artifact tools read arbitrary host files outside artifact storage,true
CVE-2026-56835,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-qvpf-j64c-jmhr;ghsa:GHSA-qvpf-j64c-jmhr;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-qvpf-j64c-jmhr"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-qvpf-j64c-jmhr"", ""osv"": ""https://osv.dev/list?q=CVE-2026-56835""}",praisonai,PyPI,PraisonAI Slack app_mention bypasses configured user/channel authorization,true
CVE-2026-56836,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-5qw8-f2g9-ff29;ghsa:GHSA-5qw8-f2g9-ff29;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-5qw8-f2g9-ff29"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-5qw8-f2g9-ff29"", ""osv"": ""https://osv.dev/list?q=CVE-2026-56836""}",praisonai,PyPI,PraisonAI recipe serve Typer command bypasses the non-localhost authentication guard,true
CVE-2026-57112,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-vmf9-xx9w-86wx;ghsa:GHSA-vmf9-xx9w-86wx;osv:PyPI:praisonaiagents,"{""ghsa"": ""https://github.com/advisories/GHSA-vmf9-xx9w-86wx"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-vmf9-xx9w-86wx"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57112""}",praisonaiagents,PyPI,PraisonAI ToolsMCPServer legacy SSE transport accepts attacker Host/Origin and exposes registered tools,true
CVE-2026-56833,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-22cj-m4wf-fv2c;ghsa:GHSA-22cj-m4wf-fv2c;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-22cj-m4wf-fv2c"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-22cj-m4wf-fv2c"", ""osv"": ""https://osv.dev/list?q=CVE-2026-56833""}",praisonai,PyPI,PraisonAI Dynamic Context history and terminal tools read files outside configured storage via path traversal,true
CVE-2026-56832,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-8579-rgg5-ph2m;ghsa:GHSA-8579-rgg5-ph2m;osv:PyPI:praisonai,"{""ghsa"": ""https://github.com/advisories/GHSA-8579-rgg5-ph2m"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-8579-rgg5-ph2m"", ""osv"": ""https://osv.dev/list?q=CVE-2026-56832""}",praisonai,PyPI,PraisonAI DiscordApproval accepts unrelated channel messages as dangerous-tool approvals,true
CVE-2026-57128,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,ghsa-repos,osv",3,ghsa-repos:MervinPraison/PraisonAI	GHSA-35w5-pcw4-jx94;ghsa:GHSA-35w5-pcw4-jx94;osv:PyPI:praisonaiagents,"{""ghsa"": ""https://github.com/advisories/GHSA-35w5-pcw4-jx94"", ""ghsa-repos"": ""https://github.com/MervinPraison/PraisonAI/security/advisories/GHSA-35w5-pcw4-jx94"", ""osv"": ""https://osv.dev/list?q=CVE-2026-57128""}",praisonaiagents,PyPI,PraisonAI: Unauthenticated Event Injection via SSE `/publish` Endpoint,true
CVE-2026-55226,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"csaf,ghsa,ghsa-repos,osv,redhat",5,csaf:Red Hat Product Security	CVE-2026-55226	https://security.access.redhat.com/data/csaf/v2/vex/2026/cve-2026-55226.json;ghsa-repos:strimzi/strimzi-kafka-operator	GHSA-r427-j2h7-wv3m;ghsa:GHSA-r427-j2h7-wv3m;osv:Maven:io.strimzi:strimzi;redhat:CVE-2,"{""csaf"": ""https://security.access.redhat.com/data/csaf/v2/vex/2026/cve-2026-55226.json"", ""ghsa"": ""https://github.com/advisories/GHSA-r427-j2h7-wv3m"", ""ghsa-repos"": ""https://github.com/strimzi/strimzi-kafka-operator/security/advisories/GHSA-r427-j2h7-wv3m"", ""osv"": ""https://osv.dev/list?q=CVE-2026-55226"", ""redhat"": ""https://access.redhat.com/security/cve/CVE-2026-55226""}",io.strimzi,Maven,Strimzi: Unrestricted access to all Secrets within namespace watched by the Topic operator,true
CVE-2026-55225,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"csaf,ghsa,ghsa-repos,osv,redhat",5,csaf:Red Hat Product Security	RHSA-2026:54435	https://security.access.redhat.com/data/csaf/v2/advisories/2026/rhsa-2026_54435.json;ghsa-repos:strimzi/strimzi-kafka-operator	GHSA-mw9r-p8xp-wx96;ghsa:GHSA-mw9r-p8xp-wx96;osv:Maven:io.strimzi:strimzi;red,"{""csaf"": ""https://security.access.redhat.com/data/csaf/v2/advisories/2026/rhsa-2026_54435.json"", ""ghsa"": ""https://github.com/advisories/GHSA-mw9r-p8xp-wx96"", ""ghsa-repos"": ""https://github.com/strimzi/strimzi-kafka-operator/security/advisories/GHSA-mw9r-p8xp-wx96"", ""osv"": ""https://osv.dev/list?q=CVE-2026-55225"", ""redhat"": ""https://access.redhat.com/security/cve/CVE-2026-55225""}",io.strimzi,Maven,Strimzi: Cross-namespace privilege escalation via `Kafka.spec.entityOperator`,true
CVE-2026-55636,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,"ghsa,osv",2,ghsa:GHSA-gwxr-7h77-7777;osv:Go:github.com/projectcapsule/capsule,"{""ghsa"": ""https://github.com/advisories/GHSA-gwxr-7h77-7777"", ""osv"": ""https://osv.dev/list?q=CVE-2026-55636""}",github.com/projectcapsule/capsule,Go,Capsule: Incomplete fix of CVE-2026-30963: singular/plural typo leaves namespaces/finalize unprotected,true
CVE-2026-57183,RESERVED,78,1872,2026-06-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-06-17,78,ghsa-repos,1,ghsa-repos:Erudika/scoold	GHSA-6q9q-cqq5-hvmq,"{""ghsa-repos"": ""https://github.com/Erudika/scoold/security/advisories/GHSA-6q9q-cqq5-hvmq""}",,,Erudika/scoold repository advisory GHSA-6q9q-cqq5-hvmq,true
