cve_id,state,vendor,package,ecosystem,owner,owner_nameable,owner_tier,owner_method,self_disclosed,rule,rule_strength,rule_basis,days_public,hours_public,past_expectation,public_date,feed_count,sources,advisory_url,refs,description
CVE-2026-48753,RESERVED,Debian,incus-feature,Go,GitHub_M,True,block-corroborated,block-k3+product-map,True,4.5.1.4,MUST,inferred-owner,55,1320,True,2026-06-26,4,"alpine,debian,ghsa,osv",https://security-tracker.debian.org/tracker/CVE-2026-48753,alpine:incus-feature;debian:incus;ghsa:GHSA-ccjc-4qc3-jxqc;osv:Go:github.com/lxc/incus/v7/cmd/incusd,Incus has an arbitrary file write via path traversal in S3 multipart upload
CVE-2026-48754,RESERVED,Debian,incus-feature,Go,GitHub_M,True,block-corroborated,block-k3+product-map,True,4.5.1.4,MUST,inferred-owner,55,1320,True,2026-06-26,4,"alpine,debian,ghsa,osv",https://security-tracker.debian.org/tracker/CVE-2026-48754,alpine:incus-feature;debian:incus;ghsa:GHSA-4xg6-52mh-fpw8;osv:Go:github.com/lxc/incus/v7/cmd/incusd,"Incus: Nil-pointer dereference in createDependentVolumesFromBackup on disk.{Volume,VolumeSnapshots,Pool}"
CVE-2026-48755,RESERVED,Debian,incus-feature,Go,GitHub_M,True,block-corroborated,block-k3+product-map,True,4.5.1.4,MUST,inferred-owner,55,1320,True,2026-06-26,4,"alpine,debian,ghsa,osv",https://security-tracker.debian.org/tracker/CVE-2026-48755,alpine:incus-feature;debian:incus;ghsa:GHSA-v6mj-8pf4-hhw4;osv:Go:github.com/lxc/incus/v7/cmd/incusd,Incus has an argument injection in backup compression algorithm leading to AFW and ACE
CVE-2026-48756,RESERVED,Debian,incus-feature,Go,GitHub_M,True,block-corroborated,block-k3+product-map,True,4.5.1.4,MUST,inferred-owner,55,1320,True,2026-06-26,4,"alpine,debian,ghsa,osv",https://security-tracker.debian.org/tracker/CVE-2026-48756,alpine:incus-feature;debian:incus;ghsa:GHSA-xhqx-mgh3-3h7q;osv:Go:github.com/lxc/incus/v7/cmd/incusd,Incus: CreateCustomVolumeFromBackup nil-pointer dereference on volume_snapshots[*].expires_at (sibling-field variant of GHSA-r7w7)
CVE-2026-48769,RESERVED,Debian,incus-feature,Go,GitHub_M,True,block-corroborated,block-k3+product-map,True,4.5.1.4,MUST,inferred-owner,55,1320,True,2026-06-26,4,"alpine,debian,ghsa,osv",https://security-tracker.debian.org/tracker/CVE-2026-48769,alpine:incus-feature;debian:incus;ghsa:GHSA-f6m5-xw2g-xc4x;osv:Go:github.com/lxc/incus/v7/cmd/incusd,Incus has an arbitrary file write on its client due to trusted image hash
CVE-2026-41262,RESERVED,,github.com/fleetdm/fleet/v4,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,55,1320,True,2026-06-26,2,"ghsa,osv",https://github.com/advisories/GHSA-gm7f-v959-fr2g,ghsa:GHSA-gm7f-v959-fr2g;osv:Go:github.com/fleetdm/fleet/v4,Fleet DM Vulnerable to Cross-Team Policy Data Exposure via Global Policy Read Endpoint
CVE-2026-46623,RESERVED,,org.openidentityplatform.openam,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,55,1320,True,2026-06-26,2,"ghsa,osv",https://github.com/advisories/GHSA-gf57-4mp6-m85x,ghsa:GHSA-gf57-4mp6-m85x;osv:Maven:org.openidentityplatform.openam:openam-auth-oauth2,OpenAM Account Takeover via Unverified Password Change in OAuth2 Module
CVE-2026-46619,RESERVED,,org.openidentityplatform.openam,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,55,1320,True,2026-06-26,2,"ghsa,osv",https://github.com/advisories/GHSA-xq73-fvmr-jvmm,ghsa:GHSA-xq73-fvmr-jvmm;osv:Maven:org.openidentityplatform.openam:openam-auth-msisdn,OpenAM Authentication Bypass via MSISDN LDAP Injection
CVE-2026-44163,RESERVED,,fluent-plugin-opentelemetry,RubyGems,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,55,1320,True,2026-06-26,2,"ghsa,osv",https://github.com/advisories/GHSA-2jc5-xhx8-qj6h,ghsa:GHSA-2jc5-xhx8-qj6h;osv:RubyGems:fluent-plugin-opentelemetry,fluent-plugin-opentelemetry Has Denial of Service (DoS) via Large Payloads and Decompression Bombs in `in_opentelemetry`
CVE-2026-44162,RESERVED,,fluent-plugin-s3,RubyGems,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,55,1320,True,2026-06-26,2,"ghsa,osv",https://github.com/advisories/GHSA-xv9w-7v6q-hpjh,ghsa:GHSA-xv9w-7v6q-hpjh;osv:RubyGems:fluent-plugin-s3,fluent-plugin-s3 Vulnerable to Denial of Service (DoS) via Decompression Bomb in `in_s3`
CVE-2026-13606,RESERVED,Red Hat,graphicsmagick,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,53,1272,True,2026-06-28,3,"alas,debian,redhat",https://access.redhat.com/security/cve/CVE-2026-13606,alas:CVE-2026-13606;debian:graphicsmagick;redhat:CVE-2026-13606,A flaw was found in GraphicsMagick's Photo CD (PCD) decoder. A remote attacker could exploit this vulnerability by providing a specially crafted PCD file. This could lead to an out
CVE-2026-48717,RESERVED,,org.openidentityplatform.openam,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,52,1248,True,2026-06-29,2,"ghsa,osv",https://github.com/advisories/GHSA-4v2w-2wqp-mc85,ghsa:GHSA-4v2w-2wqp-mc85;osv:Maven:org.openidentityplatform.openam:openam-oauth2,OpenAM OAuth Authorization Bypass via PKCE Challenge
CVE-2026-47426,RESERVED,,org.openidentityplatform.openam,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,52,1248,True,2026-06-29,2,"ghsa,osv",https://github.com/advisories/GHSA-f2cx-463q-7m2c,ghsa:GHSA-f2cx-463q-7m2c;osv:Maven:org.openidentityplatform.openam:openam-oauth2,OpenAM OAuth Client Impersonation via JWKS Resolver Cache
CVE-2026-47424,RESERVED,,org.openidentityplatform.openam,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,52,1248,True,2026-06-29,2,"ghsa,osv",https://github.com/advisories/GHSA-69j4-qvqr-hpw3,ghsa:GHSA-69j4-qvqr-hpw3;osv:Maven:org.openidentityplatform.openam:openam-scripting,OpenAM Authenticated RCE via Groovy Sandbox Escape
CVE-2026-63430,RESERVED,,ammonia,crates.io,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,51,1224,True,2026-06-30,1,osv,https://osv.dev/list?q=CVE-2026-63430,osv:crates.io:ammonia,mXSS in ammonia via MathML `annotation-xml` encoding strip
CVE-2026-48915,RESERVED,Amazon Linux,qemu,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,50,1200,True,2026-07-01,2,"alas,debian",https://security-tracker.debian.org/tracker/CVE-2026-48915,alas:CVE-2026-48915;debian:qemu,NOTE: Fixed by: https://gitlab.com/qemu-project/qemu/-/commit/41d5a45d24ed3e18605d3f6569d9446dad3ebf65 (v11.0.2)
CVE-2026-48002,RESERVED,Amazon Linux,qemu,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,50,1200,True,2026-07-01,2,"alas,debian",https://security-tracker.debian.org/tracker/CVE-2026-48002,alas:CVE-2026-48002;debian:qemu,"Incorrect calculation of the boundary condition when tracking lossy rectangles in the worker thread will result in an OOB write which can corrupt further worker state, and/or trigg"
CVE-2026-6425,RESERVED,Amazon Linux,qemu,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,50,1200,True,2026-07-01,2,"alas,debian",https://security-tracker.debian.org/tracker/CVE-2026-6425,alas:CVE-2026-6425;debian:qemu,NOTE: Fixed by: https://gitlab.com/qemu-project/qemu/-/commit/92d7bb038e011e76b631a6213807469c6b5edd51 (v11.0.2) NOTE: Fixed by: https://gitlab.com/qemu-project/qemu/-/commit/cb326
CVE-2026-48003,RESERVED,Amazon Linux,qemu,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,50,1200,True,2026-07-01,2,"alas,debian",https://security-tracker.debian.org/tracker/CVE-2026-48003,alas:CVE-2026-48003;debian:qemu,Incorrect loop bounds in vnc_update_freq result in iterating past the last row and past the last column in the VNC stats array. With suitably chosen dimensions this could be a OOB 
CVE-2026-8343,RESERVED,Amazon Linux,qemu,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,50,1200,True,2026-07-01,2,"alas,debian",https://security-tracker.debian.org/tracker/CVE-2026-8343,alas:CVE-2026-8343;debian:qemu,NOTE: Fixed by: https://gitlab.com/qemu-project/qemu/-/commit/bccd2c7d602d17d6786872a8aa0706855c07e684 (v11.0.2)
CVE-2026-48004,RESERVED,Amazon Linux,qemu,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,50,1200,True,2026-07-01,2,"alas,debian",https://security-tracker.debian.org/tracker/CVE-2026-48004,alas:CVE-2026-48004;debian:qemu,NOTE: Fixed by: https://gitlab.com/qemu-project/qemu/-/commit/c394949ff2ec8db218e2a1a2b592d7f8efde68c7 (v11.0.2)
CVE-2026-46487,RESERVED,,org.geonetwork-opensource,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,50,1200,True,2026-07-01,2,"ghsa,osv",https://github.com/advisories/GHSA-582q-v28r-7cxr,ghsa:GHSA-582q-v28r-7cxr;osv:Maven:org.geonetwork-opensource:geonetwork,GeoNetwork has ACL bypass on Elasticsearch search when request body omits query field
CVE-2026-39379,RESERVED,,org.geonetwork-opensource,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,50,1200,True,2026-07-01,2,"ghsa,osv",https://github.com/advisories/GHSA-2v4m-fw6c-g78f,ghsa:GHSA-2v4m-fw6c-g78f;osv:Maven:org.geonetwork-opensource:geonetwork,GeoNetwork has reflected XSS through client-side template injection
CVE-2026-54240,RESERVED,Amazon Linux,libde265,,GitHub_M,True,block-corroborated,block-k3+product-map,False,4.5.1.6,SHOULD,inferred-owner,49,1176,True,2026-07-02,3,"alas,alpine,debian",https://security-tracker.debian.org/tracker/CVE-2026-54240,alas:CVE-2026-54240;alpine:libde265;debian:libde265,Pixel accessor signed integer overflow causes heap OOB read/write
CVE-2026-54241,RESERVED,Amazon Linux,libde265,,GitHub_M,True,block-corroborated,block-k3+product-map,False,4.5.1.6,SHOULD,inferred-owner,49,1176,True,2026-07-02,3,"alas,alpine,debian",https://security-tracker.debian.org/tracker/CVE-2026-54241,alas:CVE-2026-54241;alpine:libde265;debian:libde265,SAO sequential filter heap buffer overflow via signed integer overflow
CVE-2026-49360,RESERVED,,recce,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,49,1176,True,2026-07-02,2,"ghsa,osv",https://github.com/advisories/GHSA-rh62-j648-g5qc,ghsa:GHSA-rh62-j648-g5qc;osv:PyPI:recce,Recce server has unauthenticated SQL execution that allows local file read/write through DuckDB
CVE-2026-49292,RESERVED,,kiwitcms,PyPI,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,49,1176,True,2026-07-02,2,"ghsa,osv",https://github.com/advisories/GHSA-v8rp-6xcv-fwgh,ghsa:GHSA-v8rp-6xcv-fwgh;osv:PyPI:kiwitcms,Kiwi TCMS's /init-db/ page renders and responds to requests after first use
CVE-2026-54617,RESERVED,,pro.gravit.launcher,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,49,1176,True,2026-07-02,2,"ghsa,osv",https://github.com/advisories/GHSA-5g75-477j-2c2f,ghsa:GHSA-5g75-477j-2c2f;osv:Maven:pro.gravit.launcher:launchserver-api,LaunchServer FileServerHandler has an unauthenticated path traversal issue
CVE-2026-49254,RESERVED,,d7y.io/dragonfly/v2,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,49,1176,True,2026-07-02,2,"ghsa,osv",https://github.com/advisories/GHSA-4q9j-6299-gxmr,ghsa:GHSA-4q9j-6299-gxmr;osv:Go:d7y.io/dragonfly/v2,Dragonfly Manager OAuth provider client_secret disclosure via unauthenticated GET /api/v1/oauth
CVE-2026-49250,RESERVED,,@conform-to/dom,npm,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,49,1176,True,2026-07-02,2,"ghsa,osv",https://github.com/advisories/GHSA-525m-7f82-2mf7,ghsa:GHSA-525m-7f82-2mf7;osv:npm:@conform-to/dom,@conform-to/dom parseSubmission vulnerable to CPU exhaustion when parsing many unique form fields
CVE-2026-50290,RESERVED,,@asymmetric-effort/specifyjs,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,49,1176,True,2026-07-02,2,"ghsa,osv",https://github.com/advisories/GHSA-93q6-wwjh-jc6h,ghsa:GHSA-93q6-wwjh-jc6h;osv:npm:@asymmetric-effort/specifyjs,@asymmetric-effort/specifyjs: CSS expression sanitization is bypassable in renderToString
CVE-2026-50288,RESERVED,,@asymmetric-effort/specifyjs,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,49,1176,True,2026-07-02,2,"ghsa,osv",https://github.com/advisories/GHSA-8882-frvv-92w4,ghsa:GHSA-8882-frvv-92w4;osv:npm:@asymmetric-effort/specifyjs,@asymmetric-effort/specifyjs: URL parse failure silently allows request
CVE-2026-12184,RESERVED,Amazon Linux,php83,,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,45,1080,True,2026-07-06,3,"alas,alpine,debian",https://security-tracker.debian.org/tracker/CVE-2026-12184,alas:CVE-2026-12184;alpine:php83;debian:php7.4,PHP: Failure to setup TLS with a remote server can result in a remote DoS
CVE-2026-55630,RESERVED,,kiwitcms,PyPI,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,45,1080,True,2026-07-06,2,"ghsa,osv",https://github.com/advisories/GHSA-473p-56xx-vg67,ghsa:GHSA-473p-56xx-vg67;osv:PyPI:kiwitcms,Kiwi TCMS vulnerable to stored XSS via JavaScript: URI in extra_link field (TestPlan & TestCase)
CVE-2026-54724,RESERVED,,kiwitcms,PyPI,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,45,1080,True,2026-07-06,2,"ghsa,osv",https://github.com/advisories/GHSA-hmj5-jm8h-h9fh,ghsa:GHSA-hmj5-jm8h-h9fh;osv:PyPI:kiwitcms,Kiwi TCMS has an Open Redirect via unvalidated next parameter in account confirmation endpoint
CVE-2026-54640,RESERVED,,io.openremote,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,45,1080,True,2026-07-06,2,"ghsa,osv",https://github.com/advisories/GHSA-7v6w-c3f4-9wpq,ghsa:GHSA-7v6w-c3f4-9wpq;osv:Maven:io.openremote:openremote-agent,OpenRemote has an incomplete fix for CVE-2026-40882: XXE in KNXProtocol.startAssetImport() allows arbitrary file read via unprotected XMLInputFactory
CVE-2026-54641,RESERVED,,io.openremote,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,45,1080,True,2026-07-06,2,"ghsa,osv",https://github.com/advisories/GHSA-xqr9-4wvv-gvch,ghsa:GHSA-xqr9-4wvv-gvch;osv:Maven:io.openremote:openremote-manager,OpenRemote has Cross-Realm User Information Disclosure in UserResourceImpl
CVE-2026-54637,RESERVED,,d7y.io/dragonfly/v2,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,45,1080,True,2026-07-06,2,"ghsa,osv",https://github.com/advisories/GHSA-chwm-m7g7-685g,ghsa:GHSA-chwm-m7g7-685g;osv:Go:d7y.io/dragonfly/v2,Dragonfly scheduler v1 and v2 gRPC unauthenticated SSRF via attacker-controlled PeerHost in DownloadTinyFile
CVE-2026-55786,RESERVED,,flyto-core,PyPI,GitHub_M,True,block-corroborated,block-k3+product-map,True,4.5.1.4,MUST,inferred-owner,45,1080,True,2026-07-06,2,"ghsa,osv",https://github.com/advisories/GHSA-h9f9-h6gm-wc85,ghsa:GHSA-h9f9-h6gm-wc85;osv:PyPI:flyto-core,flyto-core has Unauthenticated Command Execution via HTTP MCP `execute_module`
CVE-2026-55787,RESERVED,,flyto-core,PyPI,GitHub_M,True,block-corroborated,block-k3+product-map,True,4.5.1.4,MUST,inferred-owner,45,1080,True,2026-07-06,2,"ghsa,osv",https://github.com/advisories/GHSA-794r-5rp2-fpg8,ghsa:GHSA-794r-5rp2-fpg8;osv:PyPI:flyto-core,flyto-core has SSRF guard bypass via IPv6 transition addresses (IPv4-mapped / 6to4 / NAT64) in validate_url_ssrf
CVE-2026-49439,RESERVED,,io.openremote,Maven,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,45,1080,True,2026-07-06,2,"ghsa,osv",https://github.com/advisories/GHSA-xj53-j257-hxvg,ghsa:GHSA-xj53-j257-hxvg;osv:Maven:io.openremote:openremote-manager,OpenRemote read-only asset users can write predicted datapoints
CVE-2026-33630,RESERVED,Red Hat,c-ares,,GitHub_M,True,block-corroborated,block-k3+product-map,False,4.5.1.6,SHOULD,inferred-owner,44,1056,True,2026-07-07,4,"alas,alpine,debian,redhat",https://access.redhat.com/security/cve/CVE-2026-33630,alas:CVE-2026-33630;alpine:c-ares;debian:c-ares;redhat:CVE-2026-33630,A use-after-free / double-free in c-ares' query-completion handling. The  same flaw — a query's callback being invoked while the query is still  linked in the channel's internal lo
CVE-2026-53508,RESERVED,,github.com/oasdiff/oasdiff,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-2jcc-mxv7-p3f9,ghsa:GHSA-2jcc-mxv7-p3f9;osv:Go:github.com/oasdiff/oasdiff,oasdiff does not enforce --allow-external-refs=false on the git-revision load path (SSRF / local file read)
CVE-2026-53572,RESERVED,,github.com/kedacore/keda/v2,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-6w3m-4hhp-775q,ghsa:GHSA-6w3m-4hhp-775q;osv:Go:github.com/kedacore/keda/v2,KEDA has PostgreSQL connection string parameter injection via incomplete whitespace escaping
CVE-2026-53553,RESERVED,,github.com/zhenorzz/goploy,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-4g5x-hcwm-82jw,ghsa:GHSA-4g5x-hcwm-82jw;osv:Go:github.com/zhenorzz/goploy,Goploy: Arbitrary File Read via Path Traversal in /deploy/fileDiff allows Remote Server Compromise
CVE-2026-53552,RESERVED,,github.com/zhenorzz/goploy,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-26rh-24rg-j3vv,ghsa:GHSA-26rh-24rg-j3vv;osv:Go:github.com/zhenorzz/goploy,Goploy: Cross-namespace IDOR and RCE via body-supplied row id in project and project_file handlers
CVE-2026-53487,RESERVED,,github.com/zxh326/kite,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-gvhc-wv3v-7pf8,ghsa:GHSA-gvhc-wv3v-7pf8;osv:Go:github.com/zxh326/kite,Kite has an authenticated cluster RBAC bypass in /api/v1/overview
CVE-2026-53531,RESERVED,,ratex-parser,crates.io,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-4w5h-hx6r-28q7,ghsa:GHSA-4w5h-hx6r-28q7;osv:crates.io:ratex-parser,ratex-parser has unbounded parser recursion that leads to stack overflow (process abort)
CVE-2026-53530,RESERVED,,ratex-parser,crates.io,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-4hgp-59h5-gvrj,ghsa:GHSA-4hgp-59h5-gvrj;osv:crates.io:ratex-parser,ratex-parser panics on `\verb` with a multibyte delimiter (UTF-8 byte-boundary slice)
CVE-2026-53509,RESERVED,,@aborruso/ckan-mcp-server,npm,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-g84h-j7jj-x32p,ghsa:GHSA-g84h-j7jj-x32p;osv:npm:@aborruso/ckan-mcp-server,@aborruso/ckan-mcp-server: SSRF via base_url allows access to internal networks (Potential fix bypass of CVE-2026-33060)
CVE-2026-45016,RESERVED,,egroupware/egroupware,Packagist,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-c8m7-r2jv-rw63,ghsa:GHSA-c8m7-r2jv-rw63;osv:Packagist:egroupware/egroupware,EGroupware Vulnerable to Local File Inclusion via file:// URI in Mail Compose
CVE-2026-34151,RESERVED,,org.xwiki.platform,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,44,1056,True,2026-07-07,2,"ghsa,osv",https://github.com/advisories/GHSA-qj4x-9g63-25g6,ghsa:GHSA-qj4x-9g63-25g6;osv:Maven:org.xwiki.platform:xwiki-platform-oldcore,XWiki Platform Old Core: Resource path traversal via /skin/ action endpoint in Jetty 12+
CVE-2026-49464,RESERVED,,nl.nl-portal,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,43,1032,True,2026-07-08,2,"ghsa,osv",https://github.com/advisories/GHSA-6h3c-r723-7fx3,ghsa:GHSA-6h3c-r723-7fx3;osv:Maven:nl.nl-portal:taak,NL Portal: IDOR allows any authenticated user to complete and tamper with another user's taak
CVE-2026-49463,RESERVED,,nl.nl-portal,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,43,1032,True,2026-07-08,2,"ghsa,osv",https://github.com/advisories/GHSA-qpm9-h556-mwxm,ghsa:GHSA-qpm9-h556-mwxm;osv:Maven:nl.nl-portal:documenten-api,NL Portal: Missing per-user authorization on document and decision GraphQL queries in nl-portal-backend-libraries
CVE-2026-49456,RESERVED,,waku,npm,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,43,1032,True,2026-07-08,2,"ghsa,osv",https://github.com/advisories/GHSA-43fc-v873-qw85,ghsa:GHSA-43fc-v873-qw85;osv:npm:waku,Waku has an Open Redirect via `unstable_redirect` Helper
CVE-2026-49455,RESERVED,,waku,npm,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,43,1032,True,2026-07-08,2,"ghsa,osv",https://github.com/advisories/GHSA-75w3-gmqx-993q,ghsa:GHSA-75w3-gmqx-993q;osv:npm:waku,Waku: Cross-Origin CSRF on RSC Server Action Dispatch
