cve_id,state,days_public,hours_public,public_date,clock_known,past_expectation,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,own_feed_date,earliest_other_date,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,indep_sources,single_origin,refs,advisory_url,vendor,package,ecosystem,description,state_verified_this_run
CVE-2026-48722,RESERVED,60,1440,2026-06-25,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-25,60,"ghsa,osv",2,1,True,ghsa:GHSA-92qf-fcph-v5wr;osv:Maven:io.nextflow:nextflow,https://github.com/advisories/GHSA-92qf-fcph-v5wr,,io.nextflow,Maven,nextflow auth login command has incorrect default permissions,True
CVE-2026-46560,RESERVED,60,1440,2026-06-25,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-25,60,"ghsa,osv",2,1,True,ghsa:GHSA-386j-6m86-78f9;osv:Maven:org.openidentityplatform.openam:openam-radius,https://github.com/advisories/GHSA-386j-6m86-78f9,,org.openidentityplatform.openam,Maven,OpenAM: Unauthenticated Authentication Bypass via RADIUS Spoofing,True
CVE-2026-46498,RESERVED,60,1440,2026-06-25,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-25,60,"ghsa,osv",2,1,True,ghsa:GHSA-cj8f-2fhf-826r;osv:Maven:org.openidentityplatform.openam:openam-oauth2,https://github.com/advisories/GHSA-cj8f-2fhf-826r,,org.openidentityplatform.openam,Maven,OpenAM Arbitrary OAuth Token Minting via Push Registration,True
CVE-2026-45794,RESERVED,60,1440,2026-06-25,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-25,60,"ghsa,osv",2,1,True,ghsa:GHSA-pp89-732f-3g8q;osv:Maven:org.openidentityplatform.openam:openam-push-notification,https://github.com/advisories/GHSA-pp89-732f-3g8q,,org.openidentityplatform.openam,Maven,OpenAM has Unsafe Java Deserialization via SNS,True
CVE-2026-48785,RESERVED,59,1416,2026-06-26,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,True,advisory,2026-06-26,59,"alpine,debian,ghsa,osv",4,3,False,alpine:apptainer;debian:apptainer;ghsa:GHSA-cr2j-534f-mf3g;osv:Go:github.com/apptainer/apptainer,https://security-tracker.debian.org/tracker/CVE-2026-48785,Debian,apptainer,Go,Apptainer has incorrect path matching for 'limit container paths' directive,True
CVE-2026-41262,RESERVED,59,1416,2026-06-26,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-26,59,"ghsa,osv",2,1,True,ghsa:GHSA-gm7f-v959-fr2g;osv:Go:github.com/fleetdm/fleet/v4,https://github.com/advisories/GHSA-gm7f-v959-fr2g,,github.com/fleetdm/fleet/v4,Go,Fleet DM Vulnerable to Cross-Team Policy Data Exposure via Global Policy Read Endpoint,True
CVE-2026-46623,RESERVED,59,1416,2026-06-26,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-26,59,"ghsa,osv",2,1,True,ghsa:GHSA-gf57-4mp6-m85x;osv:Maven:org.openidentityplatform.openam:openam-auth-oauth2,https://github.com/advisories/GHSA-gf57-4mp6-m85x,,org.openidentityplatform.openam,Maven,OpenAM Account Takeover via Unverified Password Change in OAuth2 Module,True
CVE-2026-46619,RESERVED,59,1416,2026-06-26,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-26,59,"ghsa,osv",2,1,True,ghsa:GHSA-xq73-fvmr-jvmm;osv:Maven:org.openidentityplatform.openam:openam-auth-msisdn,https://github.com/advisories/GHSA-xq73-fvmr-jvmm,,org.openidentityplatform.openam,Maven,OpenAM Authentication Bypass via MSISDN LDAP Injection,True
CVE-2026-44163,RESERVED,59,1416,2026-06-26,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-26,59,"ghsa,osv",2,1,True,ghsa:GHSA-2jc5-xhx8-qj6h;osv:RubyGems:fluent-plugin-opentelemetry,https://github.com/advisories/GHSA-2jc5-xhx8-qj6h,,fluent-plugin-opentelemetry,RubyGems,fluent-plugin-opentelemetry Has Denial of Service (DoS) via Large Payloads and Decompression Bombs in `in_opentelemetry`,True
CVE-2026-44162,RESERVED,59,1416,2026-06-26,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-26,59,"ghsa,osv",2,1,True,ghsa:GHSA-xv9w-7v6q-hpjh;osv:RubyGems:fluent-plugin-s3,https://github.com/advisories/GHSA-xv9w-7v6q-hpjh,,fluent-plugin-s3,RubyGems,fluent-plugin-s3 Vulnerable to Denial of Service (DoS) via Decompression Bomb in `in_s3`,True
CVE-2026-13606,RESERVED,57,1368,2026-06-28,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-06-28,57,"alas,debian,redhat",3,2,False,alas:CVE-2026-13606;debian:graphicsmagick;redhat:CVE-2026-13606,https://access.redhat.com/security/cve/CVE-2026-13606,Red Hat,graphicsmagick,,A flaw was found in GraphicsMagick's Photo CD (PCD) decoder.,True
CVE-2026-48717,RESERVED,56,1344,2026-06-29,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-29,56,"ghsa,osv",2,1,True,ghsa:GHSA-4v2w-2wqp-mc85;osv:Maven:org.openidentityplatform.openam:openam-oauth2,https://github.com/advisories/GHSA-4v2w-2wqp-mc85,,org.openidentityplatform.openam,Maven,OpenAM OAuth Authorization Bypass via PKCE Challenge,True
CVE-2026-47426,RESERVED,56,1344,2026-06-29,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-29,56,"ghsa,osv",2,1,True,ghsa:GHSA-f2cx-463q-7m2c;osv:Maven:org.openidentityplatform.openam:openam-oauth2,https://github.com/advisories/GHSA-f2cx-463q-7m2c,,org.openidentityplatform.openam,Maven,OpenAM OAuth Client Impersonation via JWKS Resolver Cache,True
CVE-2026-47424,RESERVED,56,1344,2026-06-29,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-29,56,"ghsa,osv",2,1,True,ghsa:GHSA-69j4-qvqr-hpw3;osv:Maven:org.openidentityplatform.openam:openam-scripting,https://github.com/advisories/GHSA-69j4-qvqr-hpw3,,org.openidentityplatform.openam,Maven,OpenAM Authenticated RCE via Groovy Sandbox Escape,True
CVE-2026-63430,RESERVED,55,1320,2026-06-30,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-30,55,osv,1,1,True,osv:crates.io:ammonia,https://osv.dev/list?q=CVE-2026-63430,,ammonia,crates.io,mXSS in ammonia via MathML `annotation-xml` encoding strip,True
CVE-2025-30156,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,"alas,debian,redhat",3,2,False,alas:CVE-2025-30156;debian:ceph;redhat:CVE-2025-30156,https://access.redhat.com/security/cve/CVE-2025-30156,Red Hat,ceph,,Authentication bypass in Ceph's CephX implementation.,True
CVE-2026-6425,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,"alas,debian",2,2,False,alas:CVE-2026-6425;debian:qemu,https://security-tracker.debian.org/tracker/CVE-2026-6425,Amazon Linux,qemu,,qemu,True
CVE-2026-48003,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,"alas,debian",2,2,False,alas:CVE-2026-48003;debian:qemu,https://security-tracker.debian.org/tracker/CVE-2026-48003,Amazon Linux,qemu,,Incorrect loop bounds in vnc_update_freq result in iterating past the last row and past the last column in the VNC stats array.,True
CVE-2026-48915,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,"alas,debian",2,2,False,alas:CVE-2026-48915;debian:qemu,https://security-tracker.debian.org/tracker/CVE-2026-48915,Amazon Linux,qemu,,qemu,True
CVE-2026-48002,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,"alas,debian",2,2,False,alas:CVE-2026-48002;debian:qemu,https://security-tracker.debian.org/tracker/CVE-2026-48002,Amazon Linux,qemu,,"Incorrect calculation of the boundary condition when tracking lossy rectangles in the worker thread will result in an OOB write which can corrupt further worker state, and/or trigger any guard pages that may lie beyond the VncWorker struct.",True
CVE-2026-48004,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,"alas,debian",2,2,False,alas:CVE-2026-48004;debian:qemu,https://security-tracker.debian.org/tracker/CVE-2026-48004,Amazon Linux,qemu,,qemu,True
CVE-2026-8343,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,"alas,debian",2,2,False,alas:CVE-2026-8343;debian:qemu,https://security-tracker.debian.org/tracker/CVE-2026-8343,Amazon Linux,qemu,,qemu,True
CVE-2026-46487,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-01,54,"ghsa,osv",2,1,True,ghsa:GHSA-582q-v28r-7cxr;osv:Maven:org.geonetwork-opensource:geonetwork,https://github.com/advisories/GHSA-582q-v28r-7cxr,,org.geonetwork-opensource,Maven,GeoNetwork has ACL bypass on Elasticsearch search when request body omits query field,True
CVE-2026-39379,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-01,54,"ghsa,osv",2,1,True,ghsa:GHSA-2v4m-fw6c-g78f;osv:Maven:org.geonetwork-opensource:geonetwork,https://github.com/advisories/GHSA-2v4m-fw6c-g78f,,org.geonetwork-opensource,Maven,GeoNetwork has reflected XSS through client-side template injection,True
CVE-2026-28612,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28612,,,,Samsung SMR Jul 2026,True
CVE-2026-28638,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28638,,,,Samsung SMR Jul 2026,True
CVE-2026-28632,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28632,,,,Samsung SMR Jul 2026,True
CVE-2026-28650,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28650,,,,Samsung SMR Jul 2026,True
CVE-2026-28631,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28631,,,,Samsung SMR Jul 2026,True
CVE-2026-28584,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28584,,,,Samsung SMR Jul 2026,True
CVE-2026-28602,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28602,,,,Samsung SMR Jul 2026,True
CVE-2026-28600,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28600,,,,Samsung SMR Jul 2026,True
CVE-2026-28624,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28624,,,,Samsung SMR Jul 2026,True
CVE-2026-24081,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-24081,,,,Samsung SMR Jul 2026,True
CVE-2026-28606,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28606,,,,Samsung SMR Jul 2026,True
CVE-2026-28644,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28644,,,,Samsung SMR Jul 2026,True
CVE-2026-0065,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-0065,,,,Samsung SMR Jul 2026,True
CVE-2026-28596,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28596,,,,Samsung SMR Jul 2026,True
CVE-2026-28594,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28594,,,,Samsung SMR Jul 2026,True
CVE-2026-28639,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28639,,,,Samsung SMR Jul 2026,True
CVE-2026-28599,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28599,,,,Samsung SMR Jul 2026,True
CVE-2026-28614,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28614,,,,Samsung SMR Jul 2026,True
CVE-2026-28633,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28633,,,,Samsung SMR Jul 2026,True
CVE-2026-0084,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-0084,,,,Samsung SMR Jul 2026,True
CVE-2026-28583,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28583,,,,Samsung SMR Jul 2026,True
CVE-2026-28623,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28623,,,,Samsung SMR Jul 2026,True
CVE-2026-28649,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28649,,,,Samsung SMR Jul 2026,True
CVE-2026-28582,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28582,,,,Samsung SMR Jul 2026,True
CVE-2026-28642,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28642,,,,Samsung SMR Jul 2026,True
CVE-2026-28634,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28634,,,,Samsung SMR Jul 2026,True
CVE-2026-0001,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-0001,,,,Samsung SMR Jul 2026,True
CVE-2026-28585,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28585,,,,Samsung SMR Jul 2026,True
CVE-2026-28630,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28630,,,,Samsung SMR Jul 2026,True
CVE-2026-28603,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28603,,,,Samsung SMR Jul 2026,True
CVE-2026-28590,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28590,,,,Samsung SMR Jul 2026,True
CVE-2026-28618,RESERVED,54,1296,2026-07-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-01,54,samsung,1,1,True,samsung:SMR-Jul-2026,https://www.cve.org/CVERecord?id=CVE-2026-28618,,,,Samsung SMR Jul 2026,True
CVE-2026-54241,RESERVED,53,1272,2026-07-02,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,True,advisory,2026-07-02,53,"alas,alpine,debian",3,3,False,alas:CVE-2026-54241;alpine:libde265;debian:libde265,https://security-tracker.debian.org/tracker/CVE-2026-54241,Amazon Linux,libde265,,SAO sequential filter heap buffer overflow via signed integer overflow,True
CVE-2026-54240,RESERVED,53,1272,2026-07-02,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,True,advisory,2026-07-02,53,"alas,alpine,debian",3,3,False,alas:CVE-2026-54240;alpine:libde265;debian:libde265,https://security-tracker.debian.org/tracker/CVE-2026-54240,Amazon Linux,libde265,,Pixel accessor signed integer overflow causes heap OOB read/write,True
CVE-2026-49292,RESERVED,53,1272,2026-07-02,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-02,53,"ghsa,osv",2,1,True,ghsa:GHSA-v8rp-6xcv-fwgh;osv:PyPI:kiwitcms,https://github.com/advisories/GHSA-v8rp-6xcv-fwgh,,kiwitcms,PyPI,Kiwi TCMS's /init-db/ page renders and responds to requests after first use,True
CVE-2026-54617,RESERVED,53,1272,2026-07-02,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-02,53,"ghsa,osv",2,1,True,ghsa:GHSA-5g75-477j-2c2f;osv:Maven:pro.gravit.launcher:launchserver-api,https://github.com/advisories/GHSA-5g75-477j-2c2f,,pro.gravit.launcher,Maven,LaunchServer FileServerHandler has an unauthenticated path traversal issue,True
CVE-2026-49254,RESERVED,53,1272,2026-07-02,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-02,53,"ghsa,osv",2,1,True,ghsa:GHSA-4q9j-6299-gxmr;osv:Go:d7y.io/dragonfly/v2,https://github.com/advisories/GHSA-4q9j-6299-gxmr,,d7y.io/dragonfly/v2,Go,Dragonfly Manager OAuth provider client_secret disclosure via unauthenticated GET /api/v1/oauth,True
CVE-2026-49250,RESERVED,53,1272,2026-07-02,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-02,53,"ghsa,osv",2,1,True,ghsa:GHSA-525m-7f82-2mf7;osv:npm:@conform-to/dom,https://github.com/advisories/GHSA-525m-7f82-2mf7,,@conform-to/dom,npm,@conform-to/dom parseSubmission vulnerable to CPU exhaustion when parsing many unique form fields,True
CVE-2026-12184,RESERVED,49,1176,2026-07-06,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-06,49,"alas,alpine,debian",3,3,False,alas:CVE-2026-12184;alpine:php83;debian:php7.4,https://security-tracker.debian.org/tracker/CVE-2026-12184,Amazon Linux,php83,,PHP: Failure to setup TLS with a remote server can result in a remote DoS,True
CVE-2026-55630,RESERVED,49,1176,2026-07-06,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-06,49,"ghsa,osv",2,1,True,ghsa:GHSA-473p-56xx-vg67;osv:PyPI:kiwitcms,https://github.com/advisories/GHSA-473p-56xx-vg67,,kiwitcms,PyPI,Kiwi TCMS vulnerable to stored XSS via JavaScript: URI in extra_link field (TestPlan & TestCase),True
CVE-2026-54724,RESERVED,49,1176,2026-07-06,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-06,49,"ghsa,osv",2,1,True,ghsa:GHSA-hmj5-jm8h-h9fh;osv:PyPI:kiwitcms,https://github.com/advisories/GHSA-hmj5-jm8h-h9fh,,kiwitcms,PyPI,Kiwi TCMS has an Open Redirect via unvalidated next parameter in account confirmation endpoint,True
CVE-2026-54640,RESERVED,49,1176,2026-07-06,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-06,49,"ghsa,osv",2,1,True,ghsa:GHSA-7v6w-c3f4-9wpq;osv:Maven:io.openremote:openremote-agent,https://github.com/advisories/GHSA-7v6w-c3f4-9wpq,,io.openremote,Maven,OpenRemote has an incomplete fix for CVE-2026-40882: XXE in KNXProtocol.startAssetImport() allows arbitrary file read via unprotected XMLInputFactory,True
